Floors,Bedrooms,Bathrooms,Building_Size_M2,Land_Size_M2,Latitude,Longitude,Price,District,City,Carport/Garage
2.0,3.0,3.0,252.0,200.0,-6.0912957191467285,106.7445297241211,7300000000.0,Golf Island,Jakarta Utara,2.0
2.0,3.0,3.0,178.0,160.0,-6.0912957191467285,106.7445297241211,5750000000.0,Golf Island,Jakarta Utara,2.0
2.0,3.0,3.0,203.0,150.0,-6.0912957191467285,106.7445297241211,5200000000.0,Golf Island,Jakarta Utara,1.0
2.0,4.0,4.0,300.0,144.0,-6.1761691,106.7425373,6500000000.0,Permata Buana,Jakarta Barat,1.0
1.0,4.0,2.0,250.0,144.0,-6.1713515,106.7839175,3200000000.0,Tanjung Duren,Jakarta Barat,1.0
1.0,5.0,2.0,200.0,520.0,-6.2666884,106.8305568,7000000000.0,Warung Buncit,Jakarta Selatan,10.0
3.0,6.0,2.0,320.0,174.0,-6.218219100000001,106.7453307,3300000000.0,Joglo,Jakarta Barat,2.0
3.0,3.0,2.0,72.0,52.0,-6.159817599999999,106.7853922,1200000000.0,Jelambar,Jakarta Barat,0.0
2.0,3.0,3.0,350.0,250.0,-6.1761691,106.7425373,8000000000.0,Permata Buana,Jakarta Barat,0.0
3.0,5.0,5.0,465.0,200.0,-6.1494199,106.71167,5990000000.0,Citra Garden,Jakarta Barat,0.0
3.0,3.0,3.0,120.0,50.0,-6.172144,106.7675632,1750000000.0,Taman Ratu,Jakarta Barat,0.0
1.0,3.0,2.0,56.0,164.0,-6.1970854,106.7382072,1150000000.0,Meruya,Jakarta Barat,0.0
2.0,4.0,3.0,192.0,150.0,-6.180283,106.710804,3650000000.0,Green Lake City,Jakarta Barat,2.0
3.0,4.0,4.0,650.0,250.0,-6.113894200000001,106.7853922,9000000000.0,Pluit,Jakarta Utara,2.0
2.0,3.0,3.0,155.0,125.0,-6.1970854,106.7382072,2400000000.0,Meruya,Jakarta Barat,0.0
3.0,5.0,5.0,800.0,420.0,-6.2777834,106.8114224,17300000000.0,Kemang,Jakarta Selatan,0.0
2.0,4.0,3.0,345.0,240.0,-6.1026441,106.7411622,9000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,5.0,350.0,427.0,-6.172140121459961,106.80271911621094,12500000000.0,Tomang,Jakarta Barat,2.0
2.0,5.0,5.0,377.0,377.0,-6.161308699999999,106.9049822,9800000000.0,Kelapa Gading,Jakarta Utara,6.0
2.0,5.0,4.0,345.0,305.0,-6.2754,106.78206,18000000000.0,Pondok Indah,Jakarta Selatan,1.0
3.0,3.0,3.0,71.0,24.0,-6.18935,106.85756,956000000.0,Percetakan Negara,Jakarta Pusat,1.0
2.0,5.0,4.0,477.0,445.0,-6.33405,106.79344,12500000000.0,Cilandak,Jakarta Selatan,2.0
2.0,2.0,2.0,44.0,24.0,-6.13717,106.86524,428000000.0,Sunter,Jakarta Utara,0.0
2.0,5.0,3.0,310.0,379.0,-6.170222,106.7535419,8000000000.0,Green garden,Jakarta Barat,1.0
2.0,4.0,4.0,330.0,325.0,-6.1026441,106.7411622,13000000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,2.0,2.0,120.0,60.0,-6.1026441,106.7411622,1970000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
3.0,4.0,4.0,300.0,144.0,-6.12367,106.75318,8500000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
14.0,3.0,3.0,180.0,90.0,-6.136937199999999,106.8620891,2400000000.0,Sunter,Jakarta Utara,2.0
2.0,5.0,4.0,476.0,537.0,-6.132975099999999,106.8266873,8850000000.0,Ancol,Jakarta Utara,2.0
2.0,3.0,3.0,200.0,371.0,-6.1713515,106.7839175,6800000000.0,Tanjung Duren,Jakarta Barat,1.0
2.0,3.0,3.0,100.0,75.0,-6.12367,106.75318,2350000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,3.0,3.0,93.0,66.0,-6.2554837,106.8429756,1900000000.0,Pancoran,Jakarta Selatan,1.0
2.0,5.0,5.0,1200.0,609.0,-6.1056038,106.7936639,42000000000.0,Pantai Mutiara,Jakarta Utara,4.0
3.0,32.0,9.0,618.0,272.0,-6.159817599999999,106.7853922,6000000000.0,Jelambar,Jakarta Barat,4.0
2.0,6.0,6.0,650.0,350.0,-6.190262199999999,106.791291,8000000000.0,Kemanggisan,Jakarta Barat,3.0
2.0,5.0,5.0,654.0,489.0,-6.2754,106.78206,29000000000.0,Pondok Indah,Jakarta Selatan,5.0
2.0,3.0,3.0,90.0,120.0,-6.187507500000001,106.9593843,2000000000.0,Cakung,Jakarta Timur,2.0
2.0,3.0,2.0,79.0,60.0,-6.076946282216,106.71495362061,1800000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,3.0,3.0,180.0,120.0,-6.1970854,106.7382072,2600000000.0,Meruya,Jakarta Barat,3.0
2.0,2.0,2.0,67.0,75.0,-6.187507500000001,106.9593843,1250000000.0,Cakung,Jakarta Timur,2.0
2.0,3.0,3.0,250.0,144.0,-6.13717,106.86524,5500000000.0,Sunter,Jakarta Utara,0.0
2.0,3.0,2.0,171.0,144.0,-6.1761691,106.7425373,5000000000.0,Permata Buana,Jakarta Barat,1.0
3.0,5.0,5.0,700.0,320.0,-6.2452337,106.7999471,48500000000.0,Kebayoran Baru,Jakarta Selatan,2.0
2.0,3.0,3.0,680.0,240.0,-6.2775326,106.7794935,30000000000.0,Pondok Indah,Jakarta Selatan,4.0
2.0,4.0,3.0,59.0,103.0,-6.20435,106.8699,1620000000.0,Matraman,Jakarta Timur,2.0
2.0,2.0,2.0,54.0,45.0,-6.1236701011657715,106.75318145751953,1150000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,3.0,3.0,160.0,120.0,-6.1026441,106.7411622,4300000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,3.0,3.0,158.0,75.0,-6.1026441,106.7411622,3100000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,3.0,120.0,90.0,-6.1026441,106.7411622,3600000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,3.0,119.0,90.0,-6.1026441,106.7411622,2370000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,3.0,128.0,90.0,-6.1026441,106.7411622,2950000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,3.0,2.0,110.0,110.0,-6.1026441,106.7411622,3140000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,2.0,400.0,230.0,-6.1026441,106.7411622,10000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,2.0,2.0,54.0,45.0,-6.1026441,106.7411622,1350000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,4.0,3.0,350.0,180.0,-6.1761691,106.7425373,8800000000.0,Permata Buana,Jakarta Barat,3.0
2.0,4.0,2.0,156.0,120.0,-6.1852561,106.703769,3500000000.0,Green Lake City,Jakarta Barat,2.0
3.0,3.0,2.0,450.0,250.0,-6.1026441,106.7411622,9000000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,3.0,4.0,1028.0,420.0,-6.136937199999999,106.8620891,19800000000.0,Sunter,Jakarta Utara,0.0
2.0,5.0,4.0,300.0,191.0,-6.161308699999999,106.9049822,7300000000.0,Kelapa Gading,Jakarta Utara,2.0
2.0,4.0,4.0,156.0,148.0,-6.187507500000001,106.9593843,2600000000.0,Cakung,Jakarta Timur,1.0
2.0,4.0,3.0,180.0,128.0,-6.187507500000001,106.9593843,1900000000.0,Cakung,Jakarta Timur,2.0
3.0,4.0,4.0,450.0,200.0,-6.1026441,106.7411622,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,5.0,5.0,340.0,300.0,-6.1026441,106.7411622,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,3.0,360.0,230.0,-6.1026441,106.7411622,8600000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
1.0,5.0,5.0,488.0,1635.0,-6.3031123,106.7794935,30000000000.0,Lebak Bulus,Jakarta Selatan,6.0
2.0,3.0,3.0,297.0,200.0,-6.1026441,106.7411622,7600000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,4.0,4.0,435.0,360.0,-6.1026441,106.7411622,13800000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,4.0,4.0,435.0,300.0,-6.1026441,106.7411622,12000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,4.0,4.0,2500.0,1626.0,-6.1026441,106.7411622,115000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
4.0,4.0,4.0,1300.0,600.0,-6.1026441,106.7411622,60000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,3.0,3.0,297.0,200.0,-6.1026441,106.7411622,8199999999.999999,Pantai Indah Kapuk,Jakarta Utara,0.0
3.0,4.0,4.0,435.0,240.0,-6.1026441,106.7411622,10500000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
3.0,3.0,2.0,180.0,88.0,-6.1026441,106.7411622,3400000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,4.0,4.0,921.0,325.0,-6.1026441,106.7411622,35000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,4.0,538.0,244.0,-6.15899,106.79331,5490000000.0,Jelambar,Jakarta Barat,3.0
2.0,5.0,2.0,200.0,150.0,-6.225840091705322,106.8568115234375,3900000000.0,Tebet,Jakarta Selatan,1.0
2.0,2.0,2.0,153.0,54.0,-6.187507500000001,106.9593843,1400000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,3.0,229.0,220.0,-6.187507500000001,106.9593843,4700000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,4.0,160.0,120.0,-6.1852561,106.703769,3300000000.0,Green Lake City,Jakarta Barat,0.0
2.0,4.0,4.0,180.0,136.0,-6.1026441,106.7411622,5700000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
1.0,4.0,4.0,400.0,160.0,-6.1236701011657715,106.75318145751953,5700000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
1.0,4.0,4.0,350.0,230.0,-6.1236701011657715,106.75318145751953,9500000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
1.0,3.0,3.0,320.0,230.0,-6.1236701011657715,106.75318145751953,10000000000.0,Pantai Indah Kapuk,Jakarta Utara,3.0
1.0,2.0,1.0,64.0,84.0,-6.136937199999999,106.8620891,1850000000.0,Sunter,Jakarta Utara,0.0
1.0,2.0,1.0,1.0,128.0,-6.136937199999999,106.8620891,2900000000.0,Sunter,Jakarta Utara,0.0
2.0,2.0,2.0,1.0,52.0,-6.136937199999999,106.8620891,800000000.0,Sunter,Jakarta Utara,0.0
1.0,5.0,2.0,150.0,209.0,-6.18128,106.87535,4600000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,4.0,4.0,607.0,887.0,-6.266939,106.824098,20000000000.0,Kemang,Jakarta Selatan,2.0
2.0,2.0,2.0,80.0,43.0,-6.1494199,106.71167,1200000000.0,Citra Garden,Jakarta Barat,1.0
2.0,3.0,2.0,120.0,90.0,-6.1494199,106.71167,1800000000.0,Citra Garden,Jakarta Barat,2.0
1.0,3.0,2.0,90.0,298.0,-6.1494199,106.71167,2500000000.0,Citra Garden,Jakarta Barat,2.0
3.0,4.0,3.0,350.0,161.0,-6.1494199,106.71167,3900000000.0,Citra Garden,Jakarta Barat,2.0
2.0,5.0,5.0,216.0,270.0,-6.33405,106.79344,9950000000.0,Cilandak,Jakarta Selatan,2.0
2.0,3.0,3.0,400.0,235.0,-6.2456989371893,106.80892815857,14500000000.0,Kebayoran Baru,Jakarta Selatan,2.0
2.0,3.0,2.0,210.0,150.0,-6.2777834,106.8114224,5600000000.0,Kemang,Jakarta Selatan,1.0
3.0,5.0,5.0,1200.0,609.0,-6.1056038,106.7936639,42000000000.0,Pantai Mutiara,Jakarta Utara,0.0
1.0,5.0,6.0,450.0,518.0,-6.270367,106.811741,15500000000.0,Cipete,Jakarta Selatan,5.0
3.0,3.0,2.0,73.0,25.0,-6.18935,106.85756,972000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,3.0,3.0,103.0,53.0,-6.2145536,106.876809,1620000000.0,Pisangan Lama,Jakarta Timur,1.0
2.0,2.0,2.0,39.0,20.0,-6.20989,106.89872,482000000.0,Cipinang,Jakarta Timur,0.0
3.0,4.0,5.0,900.0,450.0,-6.1026441,106.7411622,27000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,6.0,8.0,1500.0,887.0,-6.1056038,106.7936639,30000000000.0,Pantai Mutiara,Jakarta Utara,2.0
3.0,6.0,5.0,282.0,155.0,-6.136937199999999,106.8620891,3700000000.0,Sunter,Jakarta Utara,2.0
2.0,3.0,2.0,107.0,80.0,-6.1026441,106.7411622,2350000000.0,Pantai Indah Kapuk 2,Jakarta Utara,2.0
3.0,3.0,3.0,85.0,45.0,-6.1026441,106.7411622,1600000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,4.0,4.0,400.0,600.0,-6.1987086,106.741926,9500000000.0,Kembangan,Jakarta Barat,2.0
2.0,2.0,2.0,43.0,24.0,-6.15808,106.91815,515000000.0,Kelapa Gading,Jakarta Utara,0.0
2.0,7.0,7.0,600.0,960.0,-6.2456989371893,106.80892815857,48000000000.0,Kebayoran Baru,Jakarta Selatan,7.0
2.0,4.0,5.0,800.0,318.0,-6.2456989371893,106.80892815857,29000000000.0,Kebayoran Baru,Jakarta Selatan,3.0
2.0,2.0,2.0,120.0,90.0,-6.1585001945495605,106.74700164794922,2800000000.0,Puri Media,Jakarta Barat,0.0
2.0,3.0,3.0,200.0,144.0,-6.1585,106.747,5500000000.0,Permata Buana,Jakarta Barat,0.0
2.0,3.0,2.0,150.0,120.0,-6.1970854,106.7382072,2900000000.0,Meruya,Jakarta Barat,2.0
3.0,5.0,3.0,600.0,250.0,-6.1866383,106.7425049,10200000000.0,Puri Indah,Jakarta Barat,3.0
2.0,3.0,2.0,150.0,90.0,-6.1721148,106.7205154,1800000000.0,Duri Kosambi,Jakarta Barat,1.0
2.0,4.0,3.0,300.0,266.0,-6.1761691,106.7425373,9000000000.0,Permata Buana,Jakarta Barat,3.0
2.0,3.0,3.0,100.0,85.0,-6.1649271,106.7057733,1400000000.0,Semanan,Jakarta Barat,1.0
3.0,4.0,4.0,600.0,240.0,-6.1866383,106.7425049,15000000000.0,Puri Indah,Jakarta Barat,2.0
4.0,5.0,4.0,350.0,135.0,-6.1866383,106.7425049,6970000000.0,Puri Indah,Jakarta Barat,1.0
1.0,3.0,1.0,125.0,160.0,-6.1866383,106.7425049,4800000000.0,Puri Indah,Jakarta Barat,1.0
2.0,5.0,2.0,150.0,209.0,-6.1868333,106.8665002,4600000000.0,Cempaka Putih,Jakarta Pusat,2.0
1.0,3.0,1.0,125.0,160.0,-6.1866383,106.7425049,4700000000.0,Puri Indah,Jakarta Barat,1.0
2.0,5.0,5.0,490.0,500.0,-6.1937297,106.8392111,45000000000.0,Menteng,Jakarta Pusat,3.0
1.0,2.0,1.0,90.0,150.0,-6.1866383,106.7425049,2700000000.0,Puri Indah,Jakarta Barat,1.0
2.0,4.0,3.0,450.0,400.0,-6.18687,106.77643,14500000000.0,Kebon Jeruk,Jakarta Barat,2.0
3.0,4.0,3.0,450.0,300.0,-6.12367,106.75318,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
3.0,4.0,4.0,315.0,250.0,-6.1236701011657715,106.75318145751953,9000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
4.0,6.0,6.0,1000.0,270.0,-6.15808,106.91815,13500000000.0,Kelapa Gading,Jakarta Utara,2.0
2.0,3.0,3.0,90.0,96.0,-6.18489,106.94493,1850000000.0,Cakung,Jakarta Timur,2.0
2.0,4.0,3.0,150.0,90.0,-6.15808,106.91815,2990000000.0,Kelapa Gading,Jakarta Utara,2.0
2.0,5.0,4.0,300.0,130.0,-6.1585,106.747,8500000000.0,Permata Buana,Jakarta Barat,0.0
1.0,3.0,2.0,100.0,190.0,-6.22584,106.85681,2950000000.0,Tebet,Jakarta Selatan,0.0
2.0,4.0,3.0,200.0,201.0,-6.13717,106.86524,4800000000.0,Sunter,Jakarta Utara,3.0
2.0,6.0,5.0,601.0,462.0,-6.2754,106.78206,16800000000.0,Pondok Indah,Jakarta Selatan,2.0
2.0,4.0,4.0,750.0,360.0,-6.1026441,106.7411622,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,5.0,5.0,900.0,537.0,-6.1026441,106.7411622,16500000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,5.0,3.0,250.0,152.0,-6.1713515,106.7839175,5500000000.0,Tanjung Duren,Jakarta Barat,2.0
2.0,5.0,5.0,600.0,860.0,-6.266904,106.823931,21500000000.0,Kemang,Jakarta Selatan,2.0
2.0,5.0,4.0,350.0,653.0,-6.266904,106.823931,13900000000.0,Kemang,Jakarta Selatan,2.0
2.0,3.0,3.0,300.0,150.0,-6.113214399999999,106.7507561,5700000000.0,Golf Island,Jakarta Utara,1.0
2.0,3.0,2.0,150.0,102.0,-6.11555,106.78378,2500000000.0,Pluit,Jakarta Utara,1.0
3.0,4.0,4.0,372.0,117.0,-6.184046800000001,106.7680752,8500000000.0,Kebon Jeruk,Jakarta Barat,1.0
2.0,5.0,4.0,288.0,190.0,-6.159817599999999,106.7853922,3890000000.0,Jelambar,Jakarta Barat,2.0
2.0,4.0,3.0,218.0,153.0,-6.159817599999999,106.7853922,3950000000.0,Jelambar,Jakarta Barat,2.0
3.0,3.0,3.0,138.0,60.0,-6.15899,106.79331,1700000000.0,Jelambar,Jakarta Barat,1.0
3.0,6.0,2.0,178.0,98.0,-6.15899,106.79331,2290000000.0,Jelambar,Jakarta Barat,2.0
3.0,4.0,4.0,238.0,105.0,-6.159817599999999,106.7853922,3890000000.0,Jelambar,Jakarta Barat,2.0
3.0,4.0,3.0,338.0,164.0,-6.15899,106.79331,3890000000.0,Jelambar,Jakarta Barat,2.0
4.0,3.0,4.0,243.0,77.0,-6.159817599999999,106.7853922,2490000000.0,Jelambar,Jakarta Barat,2.0
4.0,3.0,3.0,238.0,80.0,-6.15899,106.79331,2700000000.0,Jelambar,Jakarta Barat,1.0
2.0,4.0,3.0,250.0,144.0,-6.1761691,106.7425373,4500000000.0,Permata Buana,Jakarta Barat,0.0
2.0,3.0,3.0,97.0,55.0,-6.1868333,106.8665002,2470000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,3.0,3.0,103.0,53.0,-6.18489,106.94493,1620000000.0,Cakung,Jakarta Timur,1.0
1.0,6.0,2.0,150.0,276.0,-6.27577,106.87618,1800000000.0,Kramat Jati,Jakarta Timur,0.0
1.0,2.0,2.0,1.0,105.0,-6.161308699999999,106.9049822,1650000000.0,Kelapa Gading,Jakarta Utara,0.0
3.0,4.0,3.0,250.0,90.0,-6.13717,106.86524,3650000000.0,Sunter,Jakarta Utara,0.0
3.0,5.0,3.0,600.0,250.0,-6.1866383,106.7425049,10200000000.0,Puri Indah,Jakarta Barat,3.0
1.0,2.0,3.0,180.0,136.0,-6.1585,106.747,4500000000.0,Permata Buana,Jakarta Barat,2.0
1.0,3.0,2.0,150.0,335.0,-6.1761691,106.7425373,8500000000.0,Permata Buana,Jakarta Barat,1.0
3.0,4.0,3.0,540.0,510.0,-6.0912957191467285,106.7445297241211,25500000000.0,Golf Island,Jakarta Utara,2.0
2.0,4.0,4.0,103.0,53.0,-6.21296,106.87595,1650000000.0,Pisangan Lama,Jakarta Timur,2.0
2.0,3.0,3.0,69.0,48.0,-6.195351899999999,106.8498184,1530000000.0,Senen,Jakarta Pusat,1.0
2.0,5.0,4.0,900.0,736.0,-6.2716448,106.8030892,16000000000.0,Cipete,Jakarta Selatan,2.0
3.0,4.0,3.0,160.0,72.0,-6.1761691,106.7425373,2900000000.0,Permata Buana,Jakarta Barat,1.0
3.0,4.0,4.0,200.0,90.0,-6.1585,106.747,4590000000.0,Permata Buana,Jakarta Barat,2.0
3.0,6.0,5.0,1364.0,1770.0,-6.2452337,106.7999471,150000000000.0,Kebayoran Baru,Jakarta Selatan,0.0
2.0,4.0,4.0,252.0,400.0,-6.2716448,106.8030892,11900000000.0,Cipete,Jakarta Selatan,1.0
2.0,5.0,5.0,400.0,1192.0,-6.266904,106.823931,24000000000.0,Kemang,Jakarta Selatan,6.0
2.0,6.0,6.0,1600.0,1050.0,-6.2754,106.78206,68000000000.0,Pondok Indah,Jakarta Selatan,5.0
2.0,5.0,5.0,1000.0,1241.0,-6.2754,106.78206,110000000000.0,Pondok Indah,Jakarta Selatan,10.0
1.0,5.0,5.0,600.0,860.0,-6.266904,106.823931,21500000000.0,Kemang,Jakarta Selatan,0.0
1.0,5.0,5.0,750.0,1286.0,-6.2754,106.78206,45000000000.0,Pondok Indah,Jakarta Selatan,3.0
1.0,3.0,3.0,500.0,1375.0,-6.2754,106.78206,43000000000.0,Pondok Indah,Jakarta Selatan,10.0
2.0,5.0,4.0,530.0,653.0,-6.266904,106.823931,13900000000.0,Kemang,Jakarta Selatan,2.0
3.0,5.0,5.0,700.0,400.0,-6.15808,106.91815,17000000000.0,Kelapa Gading,Jakarta Utara,4.0
2.0,3.0,2.0,80.0,80.0,-6.076946282216,106.71495362061,2500000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,2.0,2.0,250.0,144.0,-6.1761691,106.7425373,5500000000.0,Permata Buana,Jakarta Barat,1.0
2.0,4.0,3.0,250.0,160.0,-6.1761691,106.7425373,5750000000.0,Permata Buana,Jakarta Barat,2.0
2.0,3.0,3.0,160.0,135.0,-6.1813377,106.7271337,3900000000.0,Puri Mansion,Jakarta Barat,1.0
3.0,5.0,4.0,193.0,73.0,-6.18036,106.78369,2480000000.0,Tanjung Duren,Jakarta Barat,2.0
3.0,5.0,5.0,275.0,102.0,-6.15808,106.91815,3400000000.0,Kelapa Gading,Jakarta Utara,0.0
1.0,4.0,3.0,276.0,174.0,-6.13717,106.86524,4800000000.0,Sunter,Jakarta Utara,2.0
1.0,4.0,3.0,120.0,90.0,-6.1866383,106.7425049,2420000000.0,Puri Indah,Jakarta Barat,0.0
2.0,3.0,3.0,90.0,72.0,-6.1866383,106.7425049,2040000000.0,Puri Indah,Jakarta Barat,0.0
2.0,4.0,3.0,123.0,108.0,-6.1866383,106.7425049,2490000000.0,Puri Indah,Jakarta Barat,0.0
2.0,4.0,4.0,210.0,200.0,-6.1866383,106.7425049,3000000000.0,Puri Indah,Jakarta Barat,0.0
1.0,2.0,3.0,160.0,275.0,-6.1866383,106.7425049,2680000000.0,Puri Indah,Jakarta Barat,0.0
2.0,3.0,2.0,98.0,67.0,-6.1866383,106.7425049,1420000000.0,Puri Indah,Jakarta Barat,0.0
2.0,4.0,3.0,135.0,83.0,-6.1866383,106.7425049,1610000000.0,Puri Indah,Jakarta Barat,0.0
2.0,5.0,3.0,160.0,160.0,-6.1866383,106.7425049,2150000000.0,Puri Indah,Jakarta Barat,0.0
2.0,3.0,4.0,130.0,128.0,-6.1866383,106.7425049,2140000000.0000002,Puri Indah,Jakarta Barat,0.0
2.0,3.0,2.0,120.0,169.0,-6.1866383,106.7425049,2060000000.0,Puri Indah,Jakarta Barat,0.0
1.0,5.0,2.0,200.0,150.0,-6.225840091705322,106.8568115234375,3900000000.0,Tebet,Jakarta Selatan,1.0
2.0,4.0,4.0,450.0,230.0,-6.1236701011657715,106.75318145751953,9500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,4.0,110.0,120.0,-6.187507500000001,106.9593843,2310000000.0,Cakung,Jakarta Timur,0.0
2.0,5.0,3.0,160.0,182.0,-6.187507500000001,106.9593843,4280000000.0000005,Cakung,Jakarta Timur,1.0
3.0,2.0,3.0,150.0,90.0,-6.187507500000001,106.9593843,2470000000.0,Cakung,Jakarta Timur,1.0
2.0,5.0,3.0,350.0,200.0,-6.187507500000001,106.9593843,3210000000.0,Cakung,Jakarta Timur,1.0
2.0,5.0,3.0,120.0,110.0,-6.187507500000001,106.9593843,2680000000.0,Cakung,Jakarta Timur,0.0
1.0,4.0,3.0,165.0,90.0,-6.187507500000001,106.9593843,3320000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,3.0,215.0,162.0,-6.187507500000001,106.9593843,4230000000.0000005,Cakung,Jakarta Timur,0.0
1.0,2.0,1.0,50.0,60.0,-6.187507500000001,106.9593843,600000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,2.0,95.0,60.0,-6.187507500000001,106.9593843,710000000.0,Cakung,Jakarta Timur,0.0
2.0,2.0,2.0,100.0,60.0,-6.187507500000001,106.9593843,560000000.0,Cakung,Jakarta Timur,0.0
1.0,2.0,1.0,45.0,66.0,-6.187507500000001,106.9593843,590000000.0,Cakung,Jakarta Timur,0.0
1.0,2.0,1.0,55.0,72.0,-6.187507500000001,106.9593843,810000000.0,Cakung,Jakarta Timur,0.0
1.0,2.0,1.0,60.0,153.0,-6.187507500000001,106.9593843,1400000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,2.0,110.0,60.0,-6.187507500000001,106.9593843,1010000000.0,Cakung,Jakarta Timur,0.0
1.0,3.0,2.0,108.0,120.0,-6.187507500000001,106.9593843,2140000000.0000002,Cakung,Jakarta Timur,0.0
2.0,4.0,2.0,174.0,147.0,-6.187507500000001,106.9593843,1290000000.0,Cakung,Jakarta Timur,0.0
1.0,3.0,1.0,112.0,112.0,-6.187507500000001,106.9593843,1020000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,3.0,115.0,90.0,-6.187507500000001,106.9593843,1180000000.0,Cakung,Jakarta Timur,0.0
3.0,3.0,2.0,150.0,60.0,-6.187507500000001,106.9593843,750000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,4.0,144.0,90.0,-6.187507500000001,106.9593843,1720000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,3.0,300.0,200.0,-6.187507500000001,106.9593843,3000000000.0,Cakung,Jakarta Timur,0.0
1.0,3.0,2.0,136.0,136.0,-6.187507500000001,106.9593843,1070000000.0000001,Cakung,Jakarta Timur,0.0
1.0,2.0,3.0,140.0,145.0,-6.187507500000001,106.9593843,970000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,3.0,110.0,90.0,-6.187507500000001,106.9593843,1180000000.0,Cakung,Jakarta Timur,0.0
1.0,2.0,1.0,36.0,78.0,-6.187507500000001,106.9593843,990000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,3.0,150.0,90.0,-6.187507500000001,106.9593843,1450000000.0,Cakung,Jakarta Timur,0.0
1.0,3.0,2.0,90.0,90.0,-6.187507500000001,106.9593843,1180000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,2.0,112.0,94.0,-6.187507500000001,106.9593843,1020000000.0,Cakung,Jakarta Timur,1.0
2.0,3.0,2.0,100.0,75.0,-6.187507500000001,106.9593843,1290000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,2.0,150.0,123.0,-6.187507500000001,106.9593843,730000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,2.0,171.0,120.0,-6.356087199999999,106.879792,1610000000.0,Cibubur,Jakarta Timur,0.0
2.0,2.0,3.0,150.0,175.0,-6.356087199999999,106.879792,3110000000.0,Cibubur,Jakarta Timur,0.0
2.0,3.0,2.0,80.0,80.0,-6.356087199999999,106.879792,1220000000.0,Cibubur,Jakarta Timur,0.0
1.0,2.0,1.0,36.0,60.0,-6.356087199999999,106.879792,580000000.0,Cibubur,Jakarta Timur,0.0
